2.15502,1.15708,0.762359
2.18211,1.1726,0.770494
2.20914,1.18811,0.778569
2.23611,1.2036,0.786584
2.26302,1.21907,0.79454
2.28986,1.23454,0.802436
2.31665,1.24999,0.810273
2.34337,1.26542,0.818051
2.37003,1.28085,0.825769
2.39662,1.29625,0.833429
2.42316,1.31164,0.841029
2.44963,1.32702,0.848571
2.47605,1.34238,0.856055
2.5024,1.35773,0.863479
2.52869,1.37306,0.870846
2.55492,1.38838,0.878154
2.58109,1.40368,0.885403
2.60719,1.41897,0.892595
2.63324,1.43423,0.899729
2.65923,1.44949,0.906804
2.68515,1.46472,0.913822
2.71102,1.47994,0.920782
2.73682,1.49515,0.927685
2.76257,1.51033,0.93453
2.78825,1.5255,0.941318
2.81388,1.54066,0.948049
2.83944,1.55579,0.954723
2.86495,1.57091,0.961339
2.89039,1.58601,0.967899
2.91578,1.60109,0.974402
2.94111,1.61616,0.980848
2.96637,1.63121,0.987238
2.99158,1.64623,0.993571
3.01673,1.66124,0.999848
3.04182,1.67624,1.00607
3.06685,1.69121,1.01223
3.09183,1.70616,1.01834
3.11674,1.7211,1.02439
3.14159,1.73602,1.03039
3.16639,1.75091,1.03633
3.19113,1.76579,1.04222
3.21581,1.78065,1.04805
3.24043,1.79549,1.05382
3.26499,1.8103,1.05954
3.2895,1.8251,1.06521
3.31395,1.83988,1.07082
3.33834,1.85464,1.07637
3.36267,1.86937,1.08188
3.38695,1.88409,1.08732
3.41116,1.89879,1.09271
3.43532,1.91346,1.09805
3.45943,1.92811,1.10333
3.48347,1.94275,1.10856
3.50746,1.95736,1.11374
3.53139,1.97195,1.11886
3.55527,1.98651,1.12392
3.57908,2.00106,1.12894
3.60284,2.01558,1.1339
3.62655,2.03008,1.1388
3.6502,2.04456,1.14366
3.67379,2.05902,1.14846
3.69732,2.07345,1.1532
3.7208,2.08786,1.1579
3.74422,2.10225,1.16254
3.76759,2.11662,1.16712
3.7909,2.13096,1.17166
3.81415,2.14528,1.17614
3.83735,2.15957,1.18057
3.8605,2.17384,1.18495
3.88358,2.18809,1.18928
3.90662,2.20231,1.19355
3.92959,2.21651,1.19777
3.95251,2.23069,1.20195
3.97538,2.24484,1.20606
3.99819,2.25896,1.21013
4.02095,2.27306,1.21415
4.04365,2.28714,1.21811
4.06629,2.30119,1.22203
4.08888,2.31522,1.22589
4.11142,2.32922,1.2297
4.1339,2.3432,1.23346
4.15633,2.35715,1.23717
4.1787,2.37107,1.24083
4.20102,2.38497,1.24444
4.22328,2.39885,1.248
4.24549,2.41269,1.25151
4.26765,2.42651,1.25497
4.28975,2.44031,1.25837
4.3118,2.45408,1.26173
4.33379,2.46782,1.26504
4.35573,2.48153,1.2683
4.37762,2.49522,1.27151
4.39945,2.50888,1.27467
4.42123,2.52251,1.27778
4.44295,2.53612,1.28085
4.46463,2.5497,1.28386
4.48625,2.56325,1.28682
4.50781,2.57677,1.28974
4.52932,2.59027,1.29261
4.55078,2.60374,1.29543
4.57219,2.61718,1.2982
4.59354,2.63059,1.30092
4.61484,2.64397,1.30359
4.63609,2.65732,1.30622
4.65728,2.67065,1.3088
4.67843,2.68395,1.31133
4.69952,2.69721,1.31381
4.72055,2.71045,1.31625
4.74154,2.72366,1.31863
4.76247,2.73684,1.32097
4.78335,2.74999,1.32327
4.80418,2.76311,1.32551
4.82496,2.77621,1.32771
4.84568,2.78927,1.32987
4.86635,2.8023,1.33197
4.88697,2.8153,1.33403
4.90754,2.82827,1.33605
4.92806,2.84121,1.33802
4.94852,2.85412,1.33994
4.96894,2.867,1.34181
4.9893,2.87985,1.34364
5.00961,2.89267,1.34543
5.02987,2.90546,1.34717
5.05008,2.91821,1.34886
5.07023,2.93094,1.35051
5.09034,2.94363,1.35211
5.11039,2.95629,1.35367
5.1304,2.96892,1.35518
5.15035,2.98152,1.35665
5.17025,2.99409,1.35807
5.1901,3.00662,1.35945
5.2099,3.01913,1.36078
5.22965,3.03159,1.36207
5.24935,3.04403,1.36332
5.269,3.05644,1.36452
5.28859,3.06881,1.36568
5.30814,3.08115,1.36679
5.32764,3.09346,1.36786
5.34708,3.10573,1.36889
5.36648,3.11797,1.36987
5.38583,3.13018,1.37081
5.40512,3.14235,1.37171
5.42437,3.15449,1.37256
5.44356,3.1666,1.37338
5.46271,3.17867,1.37414
5.4818,3.19071,1.37487
5.50085,3.20272,1.37555
5.51985,3.21469,1.37619
5.53879,3.22663,1.37679
5.55769,3.23853,1.37735
5.57654,3.2504,1.37787
5.59533,3.26223,1.37834
5.61408,3.27403,1.37877
5.63278,3.2858,1.37916
5.65143,3.29753,1.37951
5.67003,3.30922,1.37982
5.68858,3.32088,1.38008
5.70708,3.3325,1.38031
5.72554,3.34409,1.38049
5.74394,3.35565,1.38064
5.7623,3.36716,1.38074
5.7806,3.37865,1.3808
5.79886,3.39009,1.38083
5.81707,3.4015,1.38081
5.83523,3.41288,1.38075
5.85334,3.42421,1.38065
5.8714,3.43552,1.38052
5.88941,3.44678,1.38034
5.90738,3.45801,1.38012
5.92529,3.4692,1.37987
5.94316,3.48036,1.37957
5.96098,3.49148,1.37924
5.97875,3.50256,1.37886
5.99647,3.5136,1.37845
6.01414,3.52461,1.378
6.03177,3.53558,1.37751
6.04935,3.54651,1.37698
6.06688,3.55741,1.37642
6.08436,3.56827,1.37581
6.10179,3.57909,1.37517
6.11918,3.58987,1.37449
6.13652,3.60061,1.37377
6.15381,3.61132,1.37302
6.17105,3.62199,1.37223
6.18824,3.63262,1.3714
6.20539,3.64321,1.37053
6.22249,3.65376,1.36962
6.23954,3.66427,1.36868
6.25654,3.67475,1.3677
6.2735,3.68519,1.36669
6.2904,3.69559,1.36564
6.30726,3.70595,1.36455
6.32408,3.71626,1.36343
6.34084,3.72655,1.36227
6.35756,3.73679,1.36107
6.37423,3.74699,1.35984
6.39086,3.75715,1.35857
6.40743,3.76728,1.35727
6.42396,3.77736,1.35593
6.44044,3.7874,1.35456
6.45688,3.79741,1.35315
6.47327,3.80737,1.35171
6.48961,3.81729,1.35023
6.5059,3.82718,1.34872
6.52215,3.83702,1.34717
6.53835,3.84682,1.34559
6.5545,3.85658,1.34397
6.57061,3.86631,1.34232
6.58667,3.87599,1.34064
6.60268,3.88563,1.33892
6.61865,3.89523,1.33717
6.63457,3.90478,1.33539
6.65044,3.9143,1.33357
6.66626,3.92378,1.33172
6.68204,3.93321,1.32983
6.69778,3.9426,1.32791
6.71346,3.95196,1.32596
6.7291,3.96127,1.32398
6.7447,3.97054,1.32197
6.76024,3.97976,1.31992
6.77574,3.98895,1.31784
6.7912,3.99809,1.31573
6.8066,4.00719,1.31358
6.82197,4.01625,1.31141
6.83728,4.02527,1.3092
6.85255,4.03424,1.30696
6.86777,4.04317,1.30469
6.88295,4.05206,1.30239
6.89808,4.06091,1.30005
6.91316,4.06971,1.29769
6.9282,4.07847,1.2953
6.94319,4.08719,1.29287
6.95814,4.09587,1.29041
6.97304,4.1045,1.28793
6.98789,4.11309,1.28541
7.0027,4.12164,1.28287
7.01746,4.13014,1.28029
7.03218,4.1386,1.27768
7.04685,4.14701,1.27505
7.06147,4.15539,1.27238
7.07605,4.16372,1.26969
7.09058,4.172,1.26697
7.10507,4.18024,1.26421
7.11951,4.18844,1.26143
7.13391,4.19659,1.25862
7.14826,4.2047,1.25578
7.16256,4.21277,1.25292
7.17682,4.22079,1.25002
7.19103,4.22876,1.2471
7.2052,4.23669,1.24415
7.21932,4.24458,1.24117
7.23339,4.25242,1.23816
7.24742,4.26022,1.23513
7.26141,4.26797,1.23206
7.27535,4.27568,1.22897
7.28924,4.28335,1.22586
7.30309,4.29097,1.22272
7.31689,4.29854,1.21955
7.33065,4.30607,1.21635
7.34436,4.31355,1.21313
7.35802,4.32099,1.20988
7.37164,4.32838,1.2066
7.38522,4.33573,1.2033
7.39875,4.34303,1.19997
7.41223,4.35028,1.19662
7.42567,4.35749,1.19324
7.43907,4.36466,1.18984
7.45241,4.37177,1.18641
7.46572,4.37885,1.18295
7.47898,4.38587,1.17947
7.49219,4.39285,1.17597
7.50535,4.39978,1.17244
7.51848,4.40667,1.16888
7.53155,4.41351,1.16531
7.54458,4.42031,1.1617
7.55757,4.42705,1.15808
7.57051,4.43376,1.15443
7.58341,4.44041,1.15075
7.59626,4.44702,1.14706
7.60906,4.45358,1.14334
7.62182,4.46009,1.13959
7.63454,4.46656,1.13582
7.64721,4.47298,1.13203
7.65983,4.47935,1.12822
7.67241,4.48568,1.12438
7.68495,4.49196,1.12053
7.69744,4.49819,1.11664
7.70988,4.50437,1.11274
7.72228,4.51051,1.10882
7.73463,4.5166,1.10487
7.74694,4.52264,1.1009
7.7592,4.52864,1.09691
7.77142,4.53458,1.0929
7.7836,4.54048,1.08887
7.79572,4.54633,1.08481
7.80781,4.55213,1.08074
7.81984,4.55789,1.07664
7.83184,4.56359,1.07253
7.84379,4.56925,1.06839
7.85569,4.57486,1.06423
7.86755,4.58042,1.06005
7.87936,4.58593,1.05586
7.89113,4.5914,1.05164
7.90285,4.59682,1.0474
7.91453,4.60218,1.04315
7.92616,4.6075,1.03887
7.93774,4.61277,1.03457
7.94929,4.61799,1.03026
7.96078,4.62317,1.02593
7.97224,4.62829,1.02157
7.98364,4.63336,1.0172
7.995,4.63839,1.01281
8.00632,4.64337,1.00841
8.01759,4.6483,1.00398
8.02882,4.65317,0.999539
8.04,4.658,0.995077
8.05113,4.66278,0.990599
8.06223,4.66751,0.986102
8.07327,4.67219,0.981589
8.08427,4.67683,0.977058
8.09523,4.68141,0.97251
8.10614,4.68594,0.967945
8.117,4.69042,0.963364
8.12782,4.69485,0.958767
8.1386,4.69924,0.954152
8.14933,4.70357,0.949522
8.16001,4.70785,0.944876
8.17065,4.71209,0.940213
8.18124,4.71627,0.935535
8.19179,4.7204,0.930842
8.2023,4.72449,0.926133
8.21276,4.72852,0.921409
8.22317,4.7325,0.916669
8.23354,4.73643,0.911915
8.24386,4.74032,0.907147
8.25413,4.74415,0.902363
8.26437,4.74793,0.897565
8.27455,4.75166,0.892753
8.28469,4.75534,0.887927
8.29479,4.75897,0.883087
8.30484,4.76254,0.878233
8.31485,4.76607,0.873366
8.32481,4.76955,0.868485
8.33472,4.77297,0.863591
8.34459,4.77635,0.858683
8.35441,4.77967,0.853763
8.36419,4.78295,0.84883
8.37392,4.78617,0.843885
8.38361,4.78934,0.838927
8.39325,4.79246,0.833956
8.40285,4.79553,0.828974
8.4124,4.79854,0.82398
8.4219,4.80151,0.818974
8.43136,4.80442,0.813956
8.44078,4.80729,0.808927
8.45015,4.8101,0.803886
8.45947,4.81286,0.798835
8.46874,4.81557,0.793772
8.47798,4.81822,0.788699
8.48716,4.82083,0.783615
8.4963,4.82338,0.778521
8.50539,4.82588,0.773416
8.51444,4.82833,0.768302
8.52345,4.83073,0.763177
8.5324,4.83308,0.758042
8.54131,4.83537,0.752898
8.55018,4.83761,0.747745
8.559,4.8398,0.742582
8.56777,4.84194,0.73741
8.5765,4.84403,0.732229
8.58518,4.84606,0.72704
8.59381,4.84804,0.721841
8.6024,4.84997,0.716635
8.61094,4.85185,0.71142
8.61944,4.85367,0.706197
8.62789,4.85544,0.700966
8.6363,4.85716,0.695727
8.64466,4.85883,0.690481
8.65297,4.86045,0.685227
8.66123,4.86201,0.679966
8.66946,4.86352,0.674698
8.67763,4.86498,0.669423
8.68576,4.86638,0.664142
8.69384,4.86773,0.658854
8.70187,4.86903,0.653559
8.70986,4.87028,0.648258
8.7178,4.87147,0.642951
8.7257,4.87261,0.637639
8.73355,4.8737,0.63232
8.74135,4.87473,0.626996
8.74911,4.87571,0.621667
8.75681,4.87664,0.616332
8.76448,4.87752,0.610993
8.77209,4.87834,0.605648
8.77966,4.87911,0.600299
8.78718,4.87983,0.594946
8.79466,4.88049,0.589588
8.80209,4.8811,0.584226
8.80947,4.88166,0.57886
8.81681,4.88216,0.57349
8.82409,4.88261,0.568117
8.83134,4.88301,0.562739
8.83853,4.88335,0.557359
8.84568,4.88364,0.551976
8.85278,4.88388,0.546589
8.85983,4.88406,0.5412
8.86684,4.88419,0.535809
8.8738,4.88426,0.530415
8.88071,4.88429,0.525019
8.88757,4.88425,0.51962
8.89439,4.88417,0.51422
8.90116,4.88403,0.508818
8.90788,4.88384,0.503415
8.91455,4.88359,0.49801
8.92118,4.88329,0.492604
8.92776,4.88294,0.487197
8.93429,4.88253,0.481789
8.94078,4.88207,0.47638
8.94722,4.88156,0.470971
8.95361,4.88099,0.465562
8.95995,4.88036,0.460152
8.96624,4.87969,0.454743
8.97249,4.87896,0.449334
8.97868,4.87817,0.443925
8.98483,4.87733,0.438517
8.99094,4.87644,0.433109
8.99699,4.87549,0.427703
9.003,4.87449,0.422298
9.00896,4.87344,0.416893
9.01486,4.87233,0.411491
9.02073,4.87116,0.40609
9.02654,4.86995,0.400691
9.0323,4.86868,0.395294
9.03802,4.86735,0.389898
9.04369,4.86597,0.384506
9.04931,4.86453,0.379116
9.05488,4.86305,0.373729
9.0604,4.8615,0.368344
9.06588,4.8599,0.362963
9.0713,4.85825,0.357585
9.07668,4.85655,0.35221
9.08201,4.85479,0.346839
9.08728,4.85297,0.341472
9.09251,4.8511,0.336108
9.0977,4.84918,0.330749
9.10283,4.8472,0.325395
9.10791,4.84517,0.320044
9.11294,4.84308,0.314699
9.11793,4.84094,0.309358
9.12286,4.83874,0.304023
9.12775,4.83649,0.298692
9.13259,4.83418,0.293368
9.13738,4.83182,0.288048
9.14211,4.82941,0.282735
9.1468,4.82694,0.277427
9.15144,4.82441,0.272126
9.15603,4.82183,0.266831
9.16057,4.8192,0.261543
9.16506,4.81651,0.256261
9.1695,4.81377,0.250986
9.17389,4.81097,0.245719
9.17823,4.80812,0.240458
9.18252,4.80521,0.235205
9.18676,4.80225,0.22996
9.19095,4.79923,0.224722
9.19509,4.79616,0.219492
9.19918,4.79304,0.214271
9.20322,4.78986,0.209058
9.20721,4.78662,0.203853
9.21115,4.78333,0.198658
9.21504,4.77998,0.193471
9.21888,4.77658,0.188293
9.22266,4.77313,0.183125
9.2264,4.76962,0.177966
9.23008,4.76605,0.172816
9.23372,4.76243,0.167677
9.2373,4.75876,0.162548
9.24084,4.75503,0.157428
9.24432,4.75125,0.152319
9.24775,4.74741,0.147221
9.25113,4.74351,0.142134
9.25446,4.73956,0.137057
9.25774,4.73556,0.131992
9.26096,4.7315,0.126938
9.26414,4.72739,0.121896
9.26726,4.72322,0.116865
9.27033,4.71899,0.111846
9.27335,4.71471,0.106839
9.27632,4.71038,0.101845
9.27923,4.70599,0.096863
9.2821,4.70155,0.0918938
9.28491,4.69705,0.0869372
9.28767,4.6925,0.0819938
9.29038,4.68789,0.0770635
9.29303,4.68323,0.0721468
9.29564,4.67851,0.0672436
9.29819,4.67373,0.0623542
9.30069,4.66891,0.0574787
9.30314,4.66402,0.0526173
9.30553,4.65908,0.0477705
9.30787,4.65409,0.0429382
9.31016,4.64904,0.0381206
9.3124,4.64394,0.0333178
9.31458,4.63878,0.0285304
9.31671,4.63357,0.023758
9.31879,4.6283,0.0190012
9.32081,4.62298,0.0142603
9.32279,4.6176,0.00953496
9.3247,4.61217,0.00482592
9.32657,4.60668,0.000133082
9.32838,4.60114,-0.00454339
9.33014,4.59554,-0.0092032
9.33184,4.58989,-0.0138461
9.33349,4.58418,-0.0184719
9.33509,4.57842,-0.0230805
9.33663,4.5726,-0.0276718
9.33812,4.56673,-0.0322454
9.33956,4.5608,-0.0368013
9.34094,4.55482,-0.0413391
9.34227,4.54878,-0.0458588
9.34354,4.54269,-0.05036
9.34476,4.53654,-0.0548426
9.34592,4.53034,-0.0593066
9.34703,4.52408,-0.0637515
9.34809,4.51777,-0.0681774
9.34909,4.5114,-0.0725838
9.35004,4.50498,-0.0769708
9.35093,4.49851,-0.0813379
9.35176,4.49198,-0.0856851
9.35255,4.48539,-0.0900123
9.35327,4.47875,-0.0943191
9.35394,4.47206,-0.0986054
9.35456,4.46531,-0.102871
9.35512,4.4585,-0.107116
9.35563,4.45164,-0.111339
9.35608,4.44473,-0.115541
9.35647,4.43776,-0.119722
9.35681,4.43074,-0.123881
9.35709,4.42366,-0.128019
9.35732,4.41652,-0.132134
9.35749,4.40934,-0.136226
9.3576,4.40209,-0.140297
9.35767,4.3948,-0.144344
9.35767,4.38744,-0.148369
9.35761,4.38004,-0.152371
9.3575,4.37258,-0.156349
9.35734,4.36506,-0.160304
9.35711,4.35749,-0.164236
9.35683,4.34987,-0.168143
9.3565,4.34219,-0.172027
9.3561,4.33445,-0.175886
9.35565,4.32667,-0.179721
9.35514,4.31882,-0.183531
9.35458,4.31093,-0.187316
9.35396,4.30297,-0.191076
9.35328,4.29497,-0.194811
9.35254,4.28691,-0.198521
9.35175,4.27879,-0.202204
9.35089,4.27062,-0.205863
9.34999,4.2624,-0.209494
9.34902,4.25412,-0.2131
9.34799,4.24579,-0.216679
9.34691,4.2374,-0.220232
9.34577,4.22896,-0.223758
9.34457,4.22047,-0.227257
9.34331,4.21192,-0.230728
9.34199,4.20331,-0.234172
9.34061,4.19466,-0.237588
9.33918,4.18594,-0.240977
9.33769,4.17718,-0.244338
9.33614,4.16836,-0.24767
9.33452,4.15948,-0.250974
9.33286,4.15055,-0.254249
9.33113,4.14157,-0.257495
9.32934,4.13254,-0.260712
9.32749,4.12345,-0.2639
9.32558,4.1143,-0.267059
9.32361,4.1051,-0.270188
9.32159,4.09585,-0.273287
9.3195,4.08654,-0.276356
9.31736,4.07718,-0.279395
9.31515,4.06777,-0.282403
9.31288,4.0583,-0.28538
9.31056,4.04878,-0.288327
9.30817,4.03921,-0.291242
9.30572,4.02958,-0.294127
9.30321,4.0199,-0.296979
9.30064,4.01016,-0.2998
9.29801,4.00037,-0.302589
9.29532,3.99053,-0.305347
9.29257,3.98063,-0.308071
9.28976,3.97068,-0.310763
9.28689,3.96067,-0.313423
9.28395,3.95062,-0.316049
9.28095,3.94051,-0.318643
9.27789,3.93034,-0.321203
9.27478,3.92012,-0.323729
9.27159,3.90985,-0.326222
9.26835,3.89953,-0.328681
9.26505,3.88915,-0.331106
9.26168,3.87872,-0.333496
9.25825,3.86824,-0.335852
9.25475,3.8577,-0.338173
9.2512,3.84711,-0.340459
9.24758,3.83647,-0.342709
9.2439,3.82577,-0.344925
9.24016,3.81502,-0.347104
9.23635,3.80422,-0.349248
9.23248,3.79336,-0.351356
9.22855,3.78245,-0.353428
9.22456,3.77149,-0.355463
9.2205,3.76048,-0.357462
9.21637,3.74941,-0.359424
9.21219,3.73829,-0.361348
9.20794,3.72712,-0.363236
9.20362,3.71589,-0.365085
9.19925,3.70462,-0.366898
9.1948,3.69329,-0.368672
9.1903,3.6819,-0.370408
9.18573,3.67047,-0.372106
9.18109,3.65898,-0.373765
9.17639,3.64744,-0.375386
9.17163,3.63585,-0.376968
9.1668,3.6242,-0.37851
9.1619,3.6125,-0.380013
9.15695,3.60075,-0.381477
9.15192,3.58895,-0.382901
9.14683,3.5771,-0.384284
9.14167,3.56519,-0.385628
9.13645,3.55323,-0.386931
9.13117,3.54122,-0.388194
9.12581,3.52916,-0.389415
9.12039,3.51704,-0.390596
9.11491,3.50488,-0.391735
9.10936,3.49266,-0.392833
9.10374,3.48039,-0.393889
9.09806,3.46807,-0.394903
9.09231,3.45569,-0.395876
9.08649,3.44327,-0.396805
9.0806,3.43079,-0.397693
9.07465,3.41826,-0.398537
9.06863,3.40568,-0.399339
9.06255,3.39305,-0.400097
9.05639,3.38037,-0.400812
9.05017,3.36763,-0.401483
9.04388,3.35485,-0.402111
9.03753,3.34201,-0.402694
9.0311,3.32912,-0.403234
9.02461,3.31618,-0.403728
9.01805,3.30319,-0.404179
9.01142,3.29015,-0.404584
9.00472,3.27705,-0.404944
8.99796,3.26391,-0.405259
8.99112,3.25071,-0.405528
8.98422,3.23747,-0.405751
8.97725,3.22417,-0.405929
8.9702,3.21082,-0.40606
8.96309,3.19742,-0.406145
8.95591,3.18397,-0.406183
8.94866,3.17048,-0.406175
8.94134,3.15692,-0.406119
8.93395,3.14332,-0.406016
8.92649,3.12967,-0.405866
8.91896,3.11597,-0.405668
8.91136,3.10222,-0.405422
8.90369,3.08842,-0.405128
8.89595,3.07456,-0.404786
8.88814,3.06066,-0.404395
8.88025,3.04671,-0.403955
8.8723,3.0327,-0.403466
8.86427,3.01865,-0.402928
8.85618,3.00455,-0.402341
8.84801,2.99039,-0.401704
8.83977,2.97619,-0.401017
8.83146,2.96194,-0.40028
8.82308,2.94764,-0.399493
8.81462,2.93328,-0.398655
8.8061,2.91888,-0.397766
8.7975,2.90443,-0.396827
8.78883,2.88993,-0.395836
8.78008,2.87538,-0.394794
8.77127,2.86078,-0.3937
8.76238,2.84613,-0.392554
8.75342,2.83143,-0.391357
8.74438,2.81668,-0.390107
8.73527,2.80189,-0.388804
8.72609,2.78704,-0.387449
8.71684,2.77215,-0.386041
8.70751,2.7572,-0.38458
8.6981,2.74221,-0.383065
8.68862,2.72717,-0.381497
8.67907,2.71208,-0.379875
8.66945,2.69694,-0.378198
8.65975,2.68176,-0.376468
8.64997,2.66652,-0.374683
8.64012,2.65124,-0.372843
8.6302,2.6359,-0.370949
8.6202,2.62052,-0.368999
8.61012,2.60509,-0.366994
8.59997,2.58962,-0.364933
8.58975,2.57409,-0.362817
8.57945,2.55852,-0.360644
8.56907,2.54289,-0.358415
8.55862,2.52722,-0.35613
8.54809,2.51151,-0.353787
8.53748,2.49574,-0.351389
8.5268,2.47993,-0.348932
8.51604,2.46407,-0.346419
8.50521,2.44816,-0.343847
8.49429,2.4322,-0.341218
8.4833,2.4162,-0.338531
8.47224,2.40015,-0.335786
8.46109,2.38405,-0.332982
8.44987,2.36791,-0.330119
8.43857,2.35172,-0.327198
8.42719,2.33548,-0.324217
8.41574,2.31919,-0.321177
8.40421,2.30286,-0.318077
8.39259,2.28648,-0.314917
8.3809,2.27005,-0.311697
8.36913,2.25358,-0.308417
8.35729,2.23705,-0.305076
8.34536,2.22049,-0.301675
8.33335,2.20387,-0.298212
8.32127,2.18721,-0.294689
8.3091,2.17051,-0.291104
8.29686,2.15376,-0.287457
8.28453,2.13696,-0.283748
8.27213,2.12011,-0.279977
8.25965,2.10322,-0.276144
8.24708,2.08629,-0.272248
8.23444,2.0693,-0.26829
8.22171,2.05227,-0.264268
8.2089,2.0352,-0.260183
8.19602,2.01808,-0.256035
8.18305,2.00092,-0.251823
8.17,1.9837,-0.247547
8.15687,1.96645,-0.243206
8.14365,1.94915,-0.238802
8.13036,1.9318,-0.234333
8.11698,1.91441,-0.229798
8.10352,1.89697,-0.225199
8.08998,1.87949,-0.220535
8.07636,1.86196,-0.215804
8.06265,1.84439,-0.211008
8.04886,1.82677,-0.206146
8.03499,1.80911,-0.201218
8.02103,1.79141,-0.196224
8.007,1.77366,-0.191162
7.99287,1.75586,-0.186034
7.97867,1.73802,-0.180838
7.96438,1.72014,-0.175575
7.95,1.70221,-0.170245
7.93555,1.68424,-0.164846
7.921,1.66623,-0.15938
7.90638,1.64817,-0.153845
7.89167,1.63006,-0.148242
7.87687,1.61192,-0.14257
7.86199,1.59373,-0.136828
7.84702,1.57549,-0.131018
7.83197,1.55721,-0.125138
7.81683,1.53889,-0.119188
7.80161,1.52053,-0.113169
7.7863,1.50212,-0.107079
7.7709,1.48367,-0.100918
7.75542,1.46518,-0.0946877
7.73985,1.44664,-0.0883859
7.7242,1.42806,-0.082013
7.70846,1.40944,-0.0755686
7.69263,1.39078,-0.0690527
7.67671,1.37207,-0.0624652
7.66071,1.35332,-0.0558053
7.64462,1.33453,-0.0490733
7.62844,1.31569,-0.0422688
7.61217,1.29682,-0.0353914
7.59582,1.2779,-0.0284411
7.57937,1.25894,-0.0214175
7.56284,1.23993,-0.0143201
7.54622,1.22089,-0.00714946
7.52951,1.2018,9.5129e-05
7.51272,1.18267,0.0074141
7.49583,1.1635,0.0148073
7.47885,1.14429,0.0222752
7.46178,1.12504,0.0298181
7.44463,1.10575,0.0374359
7.42738,1.08641,0.0451291
7.41005,1.06704,0.052898
7.39262,1.04762,0.0607426
7.3751,1.02816,0.0686634
7.3575,1.00867,0.0766604
7.3398,0.989126,0.084734
7.32201,0.969547,0.0928843
7.30413,0.949927,0.101112
7.28616,0.930267,0.109416
7.26809,0.910566,0.117799
7.24994,0.890825,0.126258
7.23169,0.871045,0.134796
7.21335,0.851224,0.143412
7.19492,0.831363,0.152107
7.17639,0.811463,0.16088
7.15777,0.791523,0.169732
7.13906,0.771543,0.178663
7.12026,0.751524,0.187674
7.10136,0.731465,0.196764
7.08237,0.711367,0.205934
7.06329,0.69123,0.215185
7.04411,0.671055,0.224515
7.02484,0.65084,0.233927
7.00547,0.630586,0.243419
6.98601,0.610293,0.252992
6.96645,0.589962,0.262646
6.9468,0.569592,0.272383
6.92706,0.549184,0.282201
6.90722,0.528738,0.292101
6.88728,0.508253,0.302083
6.86725,0.48773,0.312148
6.84712,0.46717,0.322295
6.82689,0.446571,0.332526
6.80657,0.425935,0.342839
6.78615,0.40526,0.353237
6.76564,0.384549,0.363718
6.74503,0.363799,0.374283
6.72432,0.343013,0.384932
6.70352,0.322189,0.395666
6.68261,0.301328,0.406484
6.66161,0.28043,0.417388
6.64052,0.259495,0.428376
6.61932,0.238524,0.439451
6.59802,0.217516,0.45061
6.57663,0.196471,0.461856
6.55514,0.175389,0.473188
6.53355,0.154271,0.484606
6.51186,0.133117,0.496111
6.49007,0.111927,0.507703
6.46818,0.0907011,0.519382
6.44619,0.0694392,0.531148
6.4241,0.0481411,0.543002
6.40191,0.0268078,0.554944
